label,text,language
ham,Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh,English
ham,Then why no one talking to me,English
ham,Thanks for looking out for me. I really appreciate.,English
spam,Hi. Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY å£10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,English
ham,Wish i were with you now!,English
ham,Haha mayb u're rite... U know me well. Da feeling of being liked by someone is gd lor. U faster go find one then all gals in our group attached liao.,English
ham,Yes i will be there. Glad you made it.,English
ham,Do well :)all will for little time. Thing of good times ahead:,English
ham,Just got up. have to be out of the room very soon. Û_. i hadn't put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed.,English
ham,Ok. There may be a free gym about.,English
ham,Men like shorter ladies. Gaze up into his eyes.,English
ham,Dunno he jus say go lido. Same time 930.,English
ham,"I promise to take good care of you, princess. I have to run now. Please send pics when you get a chance. Ttyl!",English
spam,U are subscribed to the best Mobile Content Service in the UK for å£3 per 10 days until you send STOP to 82324. Helpline 08706091795,English
ham,Is there a reason we've not spoken this year? Anyways have a great week and all the best in your exam,English
ham,By monday next week. Give me the full gist,English
spam,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",English
spam,You have an important customer service announcement from PREMIER.,English
ham,Dont gimme that lip caveboy,English
ham,When did you get to the library,English
ham,Realy sorry-i don't recognise this number and am now confused :) who r u please?!,English
ham,So why didnt you holla?,English
ham,Cant think of anyone with * spare room off * top of my head,English
ham,"Faith makes things possible,Hope makes things work,Love makes things beautiful,May you have all three this Christmas!Merry Christmas!",English
ham,U should have made an appointment,English
ham,"Call me when you/carlos is/are here, my phone's vibrate is acting up and I might not hear texts",English
spam,"Romantic Paris. 2 nights, 2 flights from å£79 Book now 4 next year. Call 08704439680Ts&Cs apply.",English
ham,"We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat.",English
spam,Urgent Ur å£500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 å£1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF,English
ham,Nothing but we jus tot u would ask cos u ba gua... But we went mt faber yest... Yest jus went out already mah so today not going out... Jus call lor...,English
ham,"Wishing you and your family Merry \X\"" mas and HAPPY NEW Year in advance..""",English
spam,UR awarded a City Break and could WIN a å£200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 å£1.50perWKsub,English
ham,"I'm nt goin, got somethin on, unless they meetin 4 dinner lor... Haha, i wonder who will go tis time...",English
ham,Lol I know! They're so dramatic. Schools already closed for tomorrow. Apparently we can't drive in the inch of snow were supposed to get.,English
ham,Not getting anywhere with this damn job hunting over here!,English
ham,Lol! U drunkard! Just doing my hair at d moment. Yeah still up 4 tonight. Wats the plan?,English
ham,"idc get over here, you are not weaseling your way out of this shit twice in a row",English
ham,I wil be there with in  &lt;#&gt;  minutes. Got any space,English
ham,Thanks for picking up the trash.,English
ham,Why don't you go tell your friend you're not sure you want to live with him because he smokes too much then spend hours begging him to come smoke,English
ham,"\Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx\""""",English
ham,Happy New year my dear brother. I really do miss you. Just got your number and decided to send you this text wishing you only happiness. Abiola,English
ham,That means get the door,English
ham,"Hmmm ... I thought we said 2 hours slave, not 3 ... You are late ... How should I punish you ?",English
ham,Beerage?,English
spam,You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!,English
ham,Dont think so. It turns off like randomlly within 5min of opening,English
ham,"She was supposed to be but couldn't make it, she's still in town though",English
ham,It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure,English
spam,Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS),English
spam,"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, å£3 per pole. UnSub 08718727870.",English
ham,This is hoping you enjoyed your game yesterday. Sorry i've not been in touch but pls know that you are fondly bein thot off. Have a great week. Abiola,English
ham,All e best 4 ur driving tmr :-),English
ham,Y?WHERE U AT DOGBREATH? ITS JUST SOUNDING LIKE JAN C THATåÕS AL!!!!!!!!!,English
ham,Omg I want to scream. I weighed myself and I lost more weight! Woohoo!,English
ham,There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?,English
ham,it's really getting me down just hanging around.,English
spam,"Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa",English
ham,"\Petey boy whereare you me and all your friendsare in theKingshead come down if you canlove Nic\""""",English
ham,Ok i msg u b4 i leave my house.,English
ham,"\Gimme a few\"" was  &lt;#&gt;  minutes ago""",English
spam,"Last Chance! Claim ur å£150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. å£3.00 Sub. 16",English
ham,Appt is at &lt;TIME&gt; am. Not my fault u don't listen. I told u twice,English
spam,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,English
spam,You have won a guaranteed å£200 award or even å£1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX,English
ham,K I'll be there before 4.,English
ham,I dled 3d its very imp,English
ham,"sure, but make sure he knows we ain't smokin yet",English
ham,Boooo you always work. Just quit.,English
ham,I am taking half day leave bec i am not well,English
ham,Ugh I don't wanna get out of bed. It's so warm.,English
ham,S:)s.nervous  &lt;#&gt; :),English
ham,So there's a ring that comes with the guys costumes. It's there so they can gift their future yowifes. Hint hint,English
spam,Congratulations ur awarded either å£500 of CD gift vouchers & Free entry 2 our å£100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,English
ham,I borrow ur bag ok.,English
spam,"U were outbid by simonwatson5120 on the Shinco DVD Plyr. 2 bid again, visit sms. ac/smsrewards 2 end bid notifications, reply END OUT",English
ham,Where's my boytoy? I miss you ... What happened?,English
ham,"He has lots of used ones babe, but the model doesn't help. Youi have to bring it over and he'll match it up",English
ham,Also are you bringing galileo or dobby,English
ham,Then why you not responding,English
ham,"\BOO BABE! U ENJOYIN YOURJOB? U SEEMED 2 B GETTIN ON WELL HUNNY!HOPE URE OK?TAKE CARE & IåÕLLSPEAK 2U SOONLOTS OF LOVEME XXXX.\""""",English
ham,Good afternoon starshine! How's my boytoy? Does he crave me yet? Ache to fuck me ? *sips cappuccino* I miss you babe *teasing kiss*,English
ham,On the road so cant txt,English
spam,"SMSSERVICES. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",English
spam,25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,English
ham,Hmm .. Bits and pieces lol ... *sighs* ...,English
ham,Hahaha..use your brain dear,English
ham,Hey. You got any mail?,English
ham,"Sorry light turned green, I meant another friend wanted  &lt;#&gt;  worth but he may not be around",English
ham,Thanks for yesterday sir. You have been wonderful. Hope you enjoyed the burial. MojiBiola,English
spam,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,English
ham,Hi mate its RV did u hav a nice hol just a message 3 say hello coz havenåÕt sent u 1 in ages started driving so stay off roads!RVx,English
spam,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062",English
ham,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy! This is the message i sent days ago",English
ham,Surely result will offer:),English
ham,Good Morning my Dear........... Have a great &amp; successful day.,English
spam,Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow,English
ham,"Sir, I have been late in paying rent for the past few months and had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thanks",English
spam,We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed,English
spam,Last chance 2 claim ur å£150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. å£3.00 Sub. 16 . Remove txt X or STOP,English
ham,I luv u soo much u donåÕt understand how special u r 2 me ring u 2morrow luv u xxx,English
ham,"Pls send me a comprehensive mail about who i'm paying, when and how much.",English
ham,Our Prashanthettan's mother passed away last night. pray for her and family.,English
spam,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+",English
ham,K.k:)when are you going?,English
ham,Meanwhile in the shit suite: xavier decided to give us  &lt;#&gt;  seconds of warning that samantha was coming over and is playing jay's guitar to impress her or some shit. Also I don't think doug realizes I don't live here anymore,English
ham,My stomach has been thru so much trauma I swear I just can't eat. I better lose weight.,English
ham,I am in office:)whats the matter..msg me now.i will call you at break:).,English
ham,"Yeah there's barely enough room for the two of us, x has too many fucking shoes. Sorry man, see you later",English
ham,U reach orchard already? U wan 2 go buy tickets first?,English
ham,"I am real, baby! I want to bring out your inner tigress...",English
ham,No da if you run that it activate the full version da.,English
ham,"\AH POOR BABY!HOPE URFEELING BETTERSN LUV! PROBTHAT OVERDOSE OF WORK HEY GO CAREFUL SPK 2 U SN LOTS OF LOVEJEN XXX.\""""",English
ham,Stop the story. I've told him i've returned it and he's saying i should not re order it.,English
spam,Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to 83110 and see who you could meet.,English
ham,Going to take your babe out ?,English
ham,Hai ana tomarrow am coming on morning.  &lt;DECIMAL&gt;  ill be there in sathy then we ll go to RTO office. Reply me after came to home.,English
ham,Spoons it is then okay?,English
ham,Did he just say somebody is named tampa,English
ham,In work now. Going have in few min.,English
ham,Your brother is a genius,English
ham,"Sorry, I guess whenever I can get a hold of my connections, maybe an hour or two? I'll text you",English
ham,Did u find out what time the bus is at coz i need to sort some stuff out.,English
ham,Dude ive been seeing a lotta corvettes lately,English
spam,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net å£1.50pm approx 3mins,English
ham,"Same here, but I consider walls and bunkers and shit important just because I never play on peaceful but I guess your place is high enough that it don't matter",English
spam,PRIVATE! Your 2003 Account Statement for 07808 XXXXXX shows 800 un-redeemed S. I. M. points. Call 08719899217 Identifier Code: 41685 Expires 07/11/04,English
spam,Hello. We need some posh birds and chaps to user trial prods for champneys. Can i put you down? I need your address and dob asap. Ta r,English
spam,What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!,English
ham,"Well am officially in a philosophical hole, so if u wanna call am at home ready to be saved!",English
ham,Its going good...no problem..but still need little experience to understand american customer voice...,English
ham,I'll text you when I drop x off,English
ham,Ugh its been a long day. I'm exhausted. Just want to cuddle up and take a nap,English
ham,Talk With Yourself Atleast Once In A Day...!!! Otherwise You Will Miss Your Best FRIEND In This WORLD...!!! -Shakespeare- SHESIL  &lt;#&gt;,English
spam,"Shop till u Drop, IS IT YOU, either 10K, 5K, å£500 Cash or å£100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary",English
ham,Are you in castor? You need to see something,English
spam,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. å£1.50 SP:Tyrone,English
spam,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565,English
spam,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08,English
spam,Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.,English
ham,"see, i knew giving you a break a few times woul lead to you always wanting to miss curfew. I was gonna gibe you 'til one, but a MIDNIGHT movie is not gonna get out til after 2. You need to come home. You need to getsleep and, if anything, you need to b studdying ear training.",English
ham,I love to give massages. I use lots of baby oil... What is your fave position?,English
ham,Dude we should go sup again,English
ham,Yoyyooo u know how to change permissions for a drive in mac. My usb flash drive,English
ham,Gibbs unsold.mike hussey,English
ham,I like to talk pa but am not able to. I dont know y.,English
ham,Y dun cut too short leh. U dun like ah? She failed. She's quite sad.,English
ham,You unbelievable faglord,English
ham,Wife.how she knew the time of murder exactly,English
ham,Why do you ask princess?,English
ham,I am great princess! What are you thinking about me? :),English
ham,Nutter. Cutter. Ctter. Cttergg. Cttargg. Ctargg. Ctagg. ie you,English
ham,It's ok i noe u're busy but i'm really too bored so i msg u. I oso dunno wat colour she choose 4 me one.,English
ham,Doesn't g have class early tomorrow and thus shouldn't be trying to smoke at  &lt;#&gt;,English
ham,"Superb Thought- \Be grateful that u dont have everything u want. That means u still have an opportunity to be happier tomorrow than u are today.\"":-)""",English
ham,Hope you are having a good week. Just checking in,English
ham,"I'm used to it. I just hope my agents don't drop me since i've only booked a few things this year. This whole me in boston, them in nyc was an experiment.",English
ham,"Thursday night? Yeah, sure thing, we'll work it out then",English
ham,Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.,English
ham,How is it possible to teach you. And where.,English
ham,"I wonder if your phone battery went dead ? I had to tell you, I love you babe",English
ham,Lovely smell on this bus and it ain't tobacco...,English
ham,"We're all getting worried over here, derek and taylor have already assumed the worst",English
ham,Hey what's up charles sorry about the late reply.,English
spam,"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468",English
ham,I.ll give her once i have it. Plus she said grinule greet you whenever we speak,English
ham,WHITE FUDGE OREOS ARE IN STORES,English
spam,"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",English
ham,My love ! How come it took you so long to leave for Zaher's? I got your words on ym and was happy to see them but was sad you had left. I miss you,English
ham,I am sorry it hurt you.,English
ham,Can't. I feel nauseous. I'm so pissed. I didn't eat any sweets all week cause today I was planning to pig out. I was dieting all week. And now I'm not hungry :/,English
ham,Ok lor but not too early. Me still having project meeting now.,English
ham,"Call me da, i am waiting for your call.",English
ham,I could ask carlos if we could get more if anybody else can chip in,English
ham,Was actually about to send you a reminder today. Have a wonderful weekend,English
ham,"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL",English
ham,Hey you gave them your photo when you registered for driving ah? Tmr wanna meet at yck?,English
ham,Dont talk to him ever ok its my word.,English
ham,When u wana see it then,English
ham,On ma way to school. Can you pls send me ashley's number,English
ham,It shall be fine. I have avalarr now. Will hollalater,English
ham,She went to attend another two rounds today..but still did't reach home..,English
ham,Actually i deleted my old website..now i m blogging at magicalsongs.blogspot.com,English
ham,"K, wait chikku..il send aftr  &lt;#&gt; mins",English
ham,But I'm on a diet. And I ate 1 too many slices of pizza yesterday. Ugh I'm ALWAYS on a diet.,English
ham,K:)i will give my kvb acc details:),English
ham,Oh all have to come ah?,English
spam,money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over å£1million to give away ! ppt150x3+normal text rate box403 w1t1jy,English
ham,I'm really sorry i won't b able 2 do this friday.hope u can find an alternative.hope yr term's going ok:-),English
ham,Congratulations ore mo owo re wa. Enjoy it and i wish you many happy moments to and fro wherever you go,English
ham,So do you have samus shoulders yet,English
ham,What time you think you'll have it? Need to know when I should be near campus,English
spam,"Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or å£1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH.",English
ham,Then dun wear jeans lor...,English
ham,"Since when, which side, any fever, any vomitin.",English
ham,K:)k.are you in college?,English
spam,"Urgent! call 09061749602 from Landline. Your complimentary 4* Tenerife Holiday or å£10,000 cash await collection SAE T&Cs BOX 528 HP20 1YF 150ppm 18+",English
ham,Better. Made up for Friday and stuffed myself like a pig yesterday. Now I feel bleh. But at least its not writhing pain kind of bleh.,English
ham,No we sell it all so we'll have tons if coins. Then sell our coins to someone thru paypal. Voila! Money back in life pockets:),English
ham,Theyre doing it to lots of places. Only hospitals and medical places are safe.,English
spam,How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS),English
ham,And also I've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed,English
ham,"I sent my scores to sophas and i had to do secondary application for a few schools. I think if you are thinking of applying, do a research on cost also. Contact joke ogunrinde, her school is one me the less expensive ones",English
ham,I cant wait to see you! How were the photos were useful? :),English
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,English
ham,Hey i booked the kb on sat already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging,English
ham,Chk in ur belovd ms dict,English
ham,Is that what time you want me to come?,English
ham,"Awesome, lemme know whenever you're around",English
ham,Shb b ok lor... Thanx...,English
ham,"Beautiful Truth against Gravity.. Read carefully: \Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\"" GOOD NIGHT""",English
ham,Also remember to get dobby's bowl from your car,English
spam,Filthy stories and GIRLS waiting for your,English
ham,Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...,English
ham,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",English
ham,Welp apparently he retired,English
ham,My sort code is  and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!,English
ham,Where @,English
ham,U sure u can't take any sick time?,English
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,English
ham,Yo chad which gymnastics class do you wanna take? The site says Christians class is full..,English
ham,Or better still can you catch her and let ask her if she can sell  &lt;#&gt;  for me.,English
ham,I am not sure about night menu. . . I know only about noon menu,English
ham,What do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but ONLY to MY WIFE OF MY LIKING.BE THAT AND SEE..NO ONE can give you that.dont call me.i will wait till i come.,English
ham,Are you willing to go for aptitude class.,English
ham,"It wont b until 2.15 as trying 2 sort house out, is that ok?",English
ham,"Yar lor he wan 2 go c horse racing today mah, so eat earlier lor. I ate chicken rice. U?",English
ham,"Haha awesome, omw back now then",English
ham,Yup i thk so until e shop closes lor.,English
ham,what is your account number?,English
ham,Eh u send wrongly lar...,English
ham,Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya,English
ham,Ok i shall talk to him,English
ham,Dont hesitate. You know this is the second time she has had weakness like that. So keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing,English
ham,Hey you can pay. With salary de. Only  &lt;#&gt; .,English
ham,Another month. I need chocolate weed and alcohol.,English
ham,If he started searching he will get job in few days.he have great potential and talent.,English
ham,Reckon need to be in town by eightish to walk from * carpark.,English
spam,"Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl.",English
ham,LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP,English
ham,Yo guess what I just dropped,English
ham,Carlos says he'll be at mu in  &lt;#&gt;  minutes,English
ham,I'm in office now . I will call you  &lt;#&gt;  min:),English
ham,"Geeee ... I miss you already, you know ? Your all I can think about. Fuck, I can't wait till next year when we will be together ... *loving kiss*",English
ham,"Yun ah.the ubi one say if Ì_ wan call by tomorrow.call 67441233 look for irene.ere only got bus8,22,65,61,66,382. Ubi cres,ubi tech park.6ph for 1st 5wkg days.Ì¬n",English
ham,Ugh. Gotta drive back to sd from la. My butt is sore.,English
ham,26th OF JULY,English
ham,Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.,English
ham,Up to Ì_... ÌÏ wan come then come lor... But i din c any stripes skirt...,English
ham,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,English
ham,"I can't, I don't have her number!",English
ham,Change again... It's e one next to escalator...,English
ham,Yetunde i'm in class can you not run water on it to make it ok. Pls now.,English
ham,Not a lot has happened here. Feels very quiet. Beth is at her aunts and charlie is working lots. Just me and helen in at the mo. How have you been?,English
ham,Then Ì_ wait 4 me at bus stop aft ur lect lar. If i dun c Ì_ then i go get my car then come back n pick Ì_.,English
ham,"Aight will do, thanks again for comin out",English
ham,No..but heard abt tat..,English
ham,&lt;#&gt;  am I think? Should say on syllabus,English
ham,Umma. Did she say anything,English
ham,Give me a sec to think think about it,English
spam,Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout,English
ham,I don't quite know what to do. I still can't get hold of anyone. I cud pick you up bout 7.30pm and we can see if they're in the pub?,English
ham,"Poyyarikatur,kolathupalayam,unjalur post,erode dis, &lt;#&gt; .",English
ham,"Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala",English
ham,Lol I would but my mom would have a fit and tell the whole family how crazy and terrible I am,English
ham,"I just got home babe, are you still awake ?",English
ham,I dunno they close oredi not... ÌÏ v ma fan...,English
ham,Just buy a pizza. Meat lovers or supreme. U get to pick.,English
ham,"Ya, told..she was asking wats matter?",English
ham,"Dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!",English
spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,English
ham,Shall i send that exe to your mail id.,English
ham,Nope watching tv at home... Not going out. V bored...,English
ham,Don know..wait i will check it.,English
ham,"Good afternoon on this glorious anniversary day, my sweet J !! I hope this finds you happy and content, my Prey. I think of you and send a teasing kiss from across the sea coaxing images of fond souveniers ... You Cougar-Pen",English
spam,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18,English
ham,We still on for tonight?,English
ham,May i call You later Pls,English
ham,Hasn't that been the pattern recently crap weekends?,English
ham,I have a sore throat. It's scratches when I talk,English
ham,Yes da. Any plm at ur office,English
ham,Are you not around or just still asleep? :V,English
ham,"Lol you forgot it eh ? Yes, I'll bring it in babe",English
ham,"Its good, we'll find a way",English
ham,Can not use foreign stamps in this country. Good lecture .,English
ham,Yup bathe liao...,English
ham,HAPPY NEW YEAR MY NO.1 MAN,English
ham,"OH MR SHEFFIELD! You wanna play THAT game, okay. You're the boss and I'm the nanny. You give me a raise and I'll give YOU one!!",English
ham,ZOE IT JUST HIT ME 2 IM FUCKING SHITIN MYSELF IL DEFO TRY MY HARDEST 2 CUM 2MOROW LUV U MILLIONS LEKDOG,English
ham,"Hello baby, did you get back to your mom's ? Are you setting up the computer now ? Filling your belly ? How goes it loverboy ? I miss you already ... *sighs*",English
ham,"No my blankets are sufficient, thx",English
ham,"naughty little thought: 'its better to flirt, flirt n flirt, rather than loving someone n gettin hurt, hurt n hurt...:-) Gud nyt",English
ham,"Edison has rightly said, \A fool can ask more questions than a wise man can answer\"" Now you know why all of us are speechless during ViVa.. GM",English
ham,They just talking thats it de. They wont any other.,English
ham,Today am going to college so am not able to atten the class.,English
ham,I'm in class. Will holla later,English
ham,Mmm thats better now i got a roast down me! iåÕd b better if i had a few drinks down me 2! Good indian?,English
spam,"We know someone who you know that fancies you. Call 09058097218 to find out who. POBox 6, LS15HB 150p",English
ham,"Come round, it's .",English
ham,"Do 1 thing! Change that sentence into: \Because i want 2 concentrate in my educational career im leaving here..\""""",English
spam,"1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!",English
ham,I walked an hour 2 c u! doesnåÕt that show I care y wont u believe im serious?,English
spam,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,English
ham,Are you available for soiree on June 3rd?,English
ham,Do u noe wat time e place dat sells 4d closes?,English
ham,"I got another job! The one at the hospital doing data analysis or something, starts on monday! Not sure when my thesis will got finished",English
ham,Jay's getting really impatient and belligerent,English
ham,HIYA COMIN 2 BRISTOL 1 ST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.,English
ham,I'm at work. Please call,English
ham,Then u drive lor.,English
ham,Ard 515 like dat. Y?,English
ham,Tell me they're female :V how're you throwing in? We're deciding what all to get now,English
spam,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN å£100 Cash WKENT/150P16+,English
ham,I'm working technical support :)voice process.networking field.,English
ham,I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.,English
ham,Ok. Not sure what time tho as not sure if can get to library before class. Will try. See you at some point! Have good eve.,English
spam,We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150,English
ham,"That's fine, I'll bitch at you about it later then",English
ham,No my mum went 2 dentist.,English
ham,Once free call me sir. I am waiting for you.,English
ham,Meeting u is my work. . . Tel me when shall i do my work tomorrow,English
spam,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,English
ham,Jus finish bathing...,English
ham,"alright, I'll make sure the car is back tonight",English
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid12hrs only,English
spam,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688,English
ham,Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.,English
ham,Aight ill get on fb in a couple minutes,English
ham,Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz.,English
ham,Where can download clear movies. Dvd copies.,English
ham,"Yep, by the pretty sculpture",English
ham,Convey my regards to him,English
ham,Me too watching surya movie only. . .after 6 pm vijay movie POKKIRI,English
ham,You tell what happen dont behave like this to me. Ok no need to say,English
ham,Can u get pic msgs to your phone?,English
ham,Send to someone else :-),English
ham,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,English
ham,For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..,English
